state_fips,county_fips,city_name,city_slug,parcel_count,lat,lon,parcel_source,zoning_source_kind,zoning_source_detail,zoning_source_url,vacancy_source,demand_source,waza_parcels,zoned_parcels,value_parcels,primary_zoning_jurisdiction,demand_generator_emitted
24,24510,Baltimore,baltimore,223139,39.311789,-76.618126,baltimore_egis,baltimore_egis_overlay,Baltimore City zoning districts + curated Article 32 YAML,https://geodata.baltimorecity.gov/,baltimore_assessor_raw_properties,auto_city_centroid,0,223120,0,baltimore_city,yes
53,53001,Othello city,othello_city,2739,46.822681,-119.164315,watech_current_parcels,waza_statewide,othello_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,2729,2729,2739,othello_city,yes
53,53001,Ritzville city,ritzville_city,1177,47.125791,-118.377621,watech_current_parcels,waza_statewide,ritzville_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1171,1171,1177,ritzville_city,yes
53,53001,Lind town,lind_town,544,46.971816,-118.616139,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Lind town),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1,1,544,adams_unincorporated,yes
53,53001,Washtucna town,washtucna_town,263,46.752495,-118.312698,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Washtucna town),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,2,2,263,adams_unincorporated,yes
53,53001,Hatton town,hatton_town,81,46.776378,-118.829094,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Hatton town),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,81,,yes
53,53003,Clarkston city,clarkston_city,2898,46.412959,-117.049863,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Clarkston city),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,7,7,2898,asotin_unincorporated,yes
53,53003,Asotin city,asotin_city,590,46.337444,-117.043462,watech_current_parcels,waza_statewide,asotin_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,587,587,590,asotin_city,yes
53,53005,Kennewick city,kennewick_city,10198,46.196666,-119.172046,watech_current_parcels,city_gis_catalog,kennewick_city,https://maps.ci.kennewick.wa.us/server/rest/services/Public/AllGISLayers/FeatureServer/59,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,10189,10198,kennewick_city,yes
53,53005,Richland city,richland_city,8779,46.263853,-119.288212,watech_current_parcels,city_gis_catalog,richland_city,https://gisweb24.ci.richland.wa.us/arcgis24web/rest/services/Richland/Zoning/MapServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,8522,8779,richland_city,yes
53,53005,West Richland city,west_richland_city,2360,46.284824,-119.358768,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,2355,2360,west_richland_city,yes
53,53005,Prosser city,prosser_city,931,46.204198,-119.772691,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,919,931,prosser_city,yes
53,53005,Benton City city,benton_city_city,519,46.268920,-119.489121,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,515,519,benton_city_city,yes
53,53007,Wenatchee city,wenatchee_city,6820,47.419828,-120.324546,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,6820,6820,wenatchee_city,yes
53,53007,Chelan city,chelan_city,1615,47.841113,-120.026964,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,1614,1615,chelan_city,yes
53,53007,Leavenworth city,leavenworth_city,832,47.593026,-120.668458,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,832,832,leavenworth_city,yes
53,53007,Cashmere city,cashmere_city,816,47.519169,-120.468704,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,815,816,cashmere_city,yes
53,53007,Entiat city,entiat_city,365,47.680754,-120.215087,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,359,365,entiat_city,yes
53,53009,Port Angeles city,port_angeles_city,10705,48.112922,-123.445415,watech_current_parcels,waza_statewide,port_angeles_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,9564,9564,10705,port_angeles_city,yes
53,53009,Sequim city,sequim_city,3854,48.076895,-123.098676,watech_current_parcels,waza_statewide,sequim_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,3684,3684,3854,sequim_city,yes
53,53009,Forks city,forks_city,1634,47.951250,-124.386365,watech_current_parcels,waza_statewide,forks_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1633,1633,1634,forks_city,yes
53,53011,Vancouver city,vancouver_city,58759,45.633930,-122.575571,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,58759,58759,vancouver_city,yes
53,53011,Camas city,camas_city,11793,45.602728,-122.427375,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,11793,11793,camas_city,yes
53,53011,Battle Ground city,battle_ground_city,8886,45.781564,-122.541597,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,8886,8886,battle_ground_city,yes
53,53011,Washougal city,washougal_city,7189,45.586459,-122.344392,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,7188,7189,washougal_city,yes
53,53011,Ridgefield city,ridgefield_city,6916,45.811183,-122.710795,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,6915,6916,ridgefield_city,yes
53,53011,La Center city,la_center_city,2076,45.865640,-122.669502,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,2075,2076,la_center_city,yes
53,53011,Yacolt town,yacolt_town,693,45.865196,-122.406120,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,693,693,yacolt_city,yes
53,53011,Woodland city,woodland_city,49,45.899267,-122.742315,watech_current_parcels,needs_overlay_or_waza,parcel base present; queue Phase B / WAZA populate for this county,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,49,,yes
53,53013,Dayton city,dayton_city,797,46.316409,-117.975063,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,794,797,dayton_city,yes
53,53013,Starbuck town,starbuck_town,168,46.518434,-118.125991,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,168,168,starbuck_city,yes
53,53015,Longview city,longview_city,999,46.145302,-122.960775,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,999,999,longview_city,yes
53,53015,Kelso city,kelso_city,403,46.141018,-122.901601,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,403,403,kelso_city,yes
53,53015,Woodland city,woodland_city,178,45.915358,-122.740261,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,178,178,woodland_city,yes
53,53015,Kalama city,kalama_city,130,46.010013,-122.839265,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,130,130,kalama_city,yes
53,53015,Castle Rock city,castle_rock_city,86,46.275128,-122.906430,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,86,86,castle_rock_city,yes
53,53017,East Wenatchee city,east_wenatchee_city,4604,47.417081,-120.279541,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,4604,4604,east_wenatchee_city,yes
53,53017,Bridgeport city,bridgeport_city,939,48.006517,-119.671352,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,930,939,bridgeport_city,yes
53,53017,Waterville town,waterville_town,700,47.647497,-120.072014,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,700,700,waterville_city,yes
53,53017,Rock Island city,rock_island_city,611,47.375555,-120.143253,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,600,611,rock_island_city,yes
53,53017,Mansfield town,mansfield_town,293,47.812384,-119.640063,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,293,293,mansfield_city,yes
53,53017,Coulee Dam town,coulee_dam_town,107,47.964601,-118.985616,watech_current_parcels,needs_overlay_or_waza,parcel base present; queue Phase B / WAZA populate for this county,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,107,,yes
53,53019,(unincorporated),unincorporated,8665,48.646072,-118.537855,watech_current_parcels,none_no_traditional_zoning,Ferry County FAQ — no traditional zoning districts; leave null,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,0,8665,,no
53,53019,Republic city,republic_city,540,48.647853,-118.735290,watech_current_parcels,none_no_traditional_zoning,Ferry County FAQ — no traditional zoning districts; leave null,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,540,,yes
53,53021,Pasco city,pasco_city,23536,46.256688,-119.151384,watech_current_parcels,city_gis_catalog,pasco_city,https://gis.pasco-wa.gov/gs/rest/services/Citybase_Published_Layers/Zoning/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,23518,23518,23536,pasco_city,yes
53,53021,Connell city,connell_city,1092,46.660181,-118.861435,watech_current_parcels,waza_statewide,connell_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1090,1090,1092,connell_city,yes
53,53021,Mesa city,mesa_city,255,46.579119,-119.004272,watech_current_parcels,waza_statewide,mesa_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,254,254,255,mesa_city,yes
53,53021,Kahlotus city,kahlotus_city,175,46.642773,-118.556454,watech_current_parcels,waza_statewide,kahlotus_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,174,174,175,kahlotus_city,yes
53,53023,Pomeroy city,pomeroy_city,1024,46.473394,-117.596091,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,1023,1024,pomeroy_city,yes
53,53025,Moses Lake city,moses_lake_city,10365,47.121982,-119.289545,watech_current_parcels,waza_statewide,moses_lake_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,10294,10294,10365,moses_lake_city,yes
53,53025,Ephrata city,ephrata_city,3895,47.317315,-119.549256,watech_current_parcels,waza_statewide,ephrata_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,3894,3894,3895,ephrata_city,yes
53,53025,Quincy city,quincy_city,3003,47.235039,-119.852262,watech_current_parcels,waza_statewide,quincy_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,2999,2999,3003,quincy_city,yes
53,53025,Warden city,warden_city,1666,46.966310,-119.044802,watech_current_parcels,waza_statewide,warden_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1664,1664,1666,warden_city,yes
53,53025,Soap Lake city,soap_lake_city,1510,47.388226,-119.489341,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Soap Lake city),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,1510,,yes
53,53025,Grand Coulee city,grand_coulee_city,1100,47.939660,-119.000925,watech_current_parcels,waza_statewide,grand_coulee_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1077,1077,1100,grand_coulee_city,yes
53,53025,Electric City city,electric_city_city,736,47.930740,-119.036778,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Electric City city),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,1,1,736,grant_unincorporated,yes
53,53025,Mattawa city,mattawa_city,726,46.736907,-119.903001,watech_current_parcels,waza_statewide,mattawa_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,721,721,726,mattawa_city,yes
53,53025,Royal City city,royal_city_city,659,46.903166,-119.626703,watech_current_parcels,waza_statewide,royal_city_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,539,539,659,royal_city_city,yes
53,53025,Coulee City town,coulee_city_town,572,47.612131,-119.289951,watech_current_parcels,waza_statewide,coulee_city_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,570,570,572,coulee_city_city,yes
53,53025,George city,george_city,366,47.079344,-119.856732,watech_current_parcels,waza_statewide,george_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,365,365,366,george_city,yes
53,53025,Wilson Creek town,wilson_creek_town,283,47.423860,-119.121798,watech_current_parcels,waza_statewide,wilson_creek_city,https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,283,283,283,wilson_creek_city,yes
53,53025,Hartline town,hartline_town,187,47.689522,-119.107941,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Hartline town),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,187,,yes
53,53025,Krupp (Marlin) town,krupp_marlin_town,99,47.408677,-118.986378,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Krupp (Marlin) town),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,99,,yes
53,53025,Coulee Dam town,coulee_dam_town,10,47.961588,-118.986836,watech_current_parcels,waza_statewide,waza configured for county — populate/join remaining (Coulee Dam town),https://services6.arcgis.com/tboeqGwETr5ppr5Q/arcgis/rest/services/WAZA_Prototype_Layers/FeatureServer/0,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,0,10,,no
53,53027,Ocean Shores city,ocean_shores_city,11608,46.970796,-124.156218,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,11578,11608,ocean_shores_city,yes
53,53027,Aberdeen city,aberdeen_city,8190,46.975270,-123.817734,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,7916,8190,aberdeen_city,yes
53,53027,Hoquiam city,hoquiam_city,4223,46.981814,-123.883149,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,4165,4223,hoquiam_city,yes
53,53027,Westport city,westport_city,2374,46.886084,-124.111584,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,2351,2374,westport_city,yes
53,53027,Montesano city,montesano_city,1957,46.983458,-123.599001,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,1938,1957,montesano_city,yes
53,53027,Elma city,elma_city,1491,47.006741,-123.411002,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,1478,1491,elma_city,yes
53,53027,Cosmopolis city,cosmopolis_city,947,46.952563,-123.777323,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,931,947,cosmopolis_city,yes
53,53027,McCleary city,mccleary_city,942,47.058415,-123.267058,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,939,942,mccleary_city,yes
53,53027,Oakville city,oakville_city,453,46.839668,-123.233940,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,451,453,oakville_city,yes
53,53029,Oak Harbor city,oak_harbor_city,7781,48.296512,-122.661645,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,7765,7781,oak_harbor_city,yes
53,53029,Coupeville town,coupeville_town,1197,48.215963,-122.681898,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,1196,1197,coupeville_city,yes
53,53029,Langley city,langley_city,871,48.035983,-122.406360,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,871,871,langley_city,yes
53,53031,Port Townsend city,port_townsend_city,4300,48.118714,-122.788198,watech_current_parcels,county_or_local_overlay_present,zoning_code already on parcels,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,4290,4300,port_townsend_city,yes
53,53033,Kent city,kent_city,24582,47.384574,-122.201761,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,24448,24582,kent_city,yes
53,53033,Seattle city,seattle_city,3177,47.603635,-122.302763,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,3177,3175,seattle_city,yes
53,53033,Milton city,milton_city,289,47.260439,-122.306587,watech_current_parcels,city_gis_catalog,king_unincorporated,https://gismaps.kingcounty.gov/ArcGIS/rest/services/Districts/DistrictsReport/MapServer/22,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,289,king_unincorporated,yes
53,53033,Yarrow Point town,yarrow_point_town,227,47.648194,-122.216181,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,218,227,yarrow_point_city,yes
53,53033,Kirkland city,kirkland_city,195,47.674605,-122.215663,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,194,195,kirkland_city,yes
53,53033,Federal Way city,federal_way_city,187,47.296200,-122.350423,watech_current_parcels,city_gis_catalog,king_unincorporated,https://gismaps.kingcounty.gov/ArcGIS/rest/services/Districts/DistrictsReport/MapServer/22,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,187,king_unincorporated,yes
53,53033,Kenmore city,kenmore_city,146,47.772741,-122.238128,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,146,146,kenmore_city,yes
53,53033,Auburn city,auburn_city,122,47.325478,-122.247251,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,122,122,auburn_city,yes
53,53033,Bellevue city,bellevue_city,119,47.640034,-122.187186,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,119,119,bellevue_city,yes
53,53033,Burien city,burien_city,88,47.474180,-122.347230,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,88,88,burien_city,yes
53,53033,Bothell city,bothell_city,72,47.763949,-122.204119,watech_current_parcels,city_gis_catalog,king_unincorporated,https://gismaps.kingcounty.gov/ArcGIS/rest/services/Districts/DistrictsReport/MapServer/22,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,0,72,king_unincorporated,yes
53,53033,Redmond city,redmond_city,58,47.707866,-122.110332,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,58,58,redmond_city,yes
53,53033,Sammamish city,sammamish_city,48,47.592088,-122.023412,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,48,48,sammamish_city,yes
53,53033,Renton city,renton_city,40,47.483379,-122.173562,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,39,40,renton_city,yes
53,53033,Enumclaw city,enumclaw_city,25,47.209315,-121.991282,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,auto_city_centroid,0,25,25,enumclaw_city,yes
53,53033,Newcastle city,newcastle_city,17,47.526245,-122.187903,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,17,17,newcastle_city,no
53,53033,Des Moines city,des_moines_city,15,47.394811,-122.321628,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,14,15,des_moines_city,no
53,53033,Issaquah city,issaquah_city,14,47.544566,-122.017108,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,14,14,issaquah_city,no
53,53033,Woodinville city,woodinville_city,14,47.761573,-122.164242,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,14,14,woodinville_city,no
53,53033,Tukwila city,tukwila_city,13,47.473077,-122.280110,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,12,13,tukwila_city,no
53,53033,Maple Valley city,maple_valley_city,10,47.385138,-122.034558,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,10,10,maple_valley_city,no
53,53033,Buckley city,buckley_city,8,47.170316,-122.005423,watech_current_parcels,city_gis_catalog,king_unincorporated,https://gismaps.kingcounty.gov/ArcGIS/rest/services/Districts/DistrictsReport/MapServer/22,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,3,8,king_unincorporated,no
53,53033,Clyde Hill city,clyde_hill_city,5,47.634910,-122.219695,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,5,5,clyde_hill_city,no
53,53033,Tacoma city,tacoma_city,5,47.294694,-122.387377,watech_current_parcels,city_gis_catalog,king_unincorporated,https://gismaps.kingcounty.gov/ArcGIS/rest/services/Districts/DistrictsReport/MapServer/22,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,0,5,king_unincorporated,no
53,53033,Mercer Island city,mercer_island_city,4,47.564938,-122.214689,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,4,4,mercer_island_city,no
53,53033,Covington city,covington_city,2,47.352464,-122.106390,watech_current_parcels,city_gis_catalog,king_unincorporated,https://gismaps.kingcounty.gov/ArcGIS/rest/services/Districts/DistrictsReport/MapServer/22,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,1,2,king_unincorporated,no
53,53033,North Bend city,north_bend_city,2,47.496058,-121.785486,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,2,2,north_bend_city,no
53,53033,Snoqualmie city,snoqualmie_city,2,47.544371,-121.861770,watech_current_parcels,county_phase_b_overlay,king_unincorporated_zoning,,watech_VALUE_BLDG_VALUE_LAND,county_seat_or_metro_yaml,0,2,2,snoqualmie_city,no
